id,track_duration_ms,track_key,track_mode,source_type,source_ref,artist_popularity,track_popularity,track_album_release_date,track_danceability,track_energy,track_loudness,track_speechiness,track_acousticness,track_instrumentalness,track_liveness,track_valence,track_tempo,normalized_views,normalized_likes
iVLQ60L57z4,231000,9,1,0,0,0.10400000000000001,0.10400000000000001,0.19456496774342372,0.11866126137676183,0.2,0.12296453295951491,0.1359356242975454,0.10609535326242092,0.0,0.1141123529618863,0.20000000000000007,0.18145161290322587,4.070107655581324e-05,0.0001679223264186165
kWZhG9fvpL0,207000,5,1,0,0,0.10400000000000001,0.10400000000000001,0.19454948116201873,0.17984275447656187,0.2,0.16003245262049146,0.11685723881148412,0.10530963173162666,0.0,0.08609220745656433,0.1662641502500981,0.07444168734491316,4.0051270392287045e-05,0.00012569827278272858
uUv5Z3HFHpU,297000,0,1,seed_query,curated_builtin,0.10200000000000001,0.10200000000000001,0.06717542499041365,0.0,0.07142506338663916,0.1868370925757482,0.0,0.0,0.2,0.2,0.11882038550250143,0.1099583059030064,3.5462877716559305e-05,4.701344866125404e-05
wkABWE-WUC8,262000,9,1,0,0,0.1,0.1,0.014040503948606632,0.15762398597862984,0.2,0.12941246654886038,0.0917148445897999,0.15575336128513262,0.0,0.05732025878551303,0.1487372487251842,0.042338709677419366,3.305168807810396e-05,4.5786082805171355e-05
pQirHUlxcsc,217000,1,1,0,0,0.1,0.1,0.19459758512585676,0.1806149329068071,0.2,0.12157964529965454,0.1070852847422129,0.1404442083898359,0.0,0.023260068896387816,0.17853583550919758,0.11520737327188942,3.224711246391577e-05,0.00011153020170490457
hcE7TL9KnNI,141000,9,1,0,0,0.1,0.1,0.1943072756663857,0.18409317727741759,0.2,0.1387649081751621,0.1294777246241596,0.1265511425095653,0.0,0.084108745505731,0.16412593233367775,0.07444168734491316,3.182828584485051e-05,0.00021184067857322726
QW06BZ5fk78,102000,5,0,0,0,0.098,0.098,0.19463675163179187,0.16016407568071434,0.2,0.15141449891704836,0.14761867584165658,0.1342112138211253,0.0,0.09574944172744763,0.019032242540925365,0.046826222684703434,2.7581006166028075e-05,0.000209252537528879
3nvp55jqFnk,152000,3,0,0,0,0.098,0.098,0.1943964422586599,0.17009872643962765,0.2,0.1680793716425355,0.13435666785833242,0.11968066725623774,0.0,0.10583756317491946,0.051122439733403295,0.12580645161290324,2.70848418068931e-05,0.0001383588184068858
hKwCRJfiHBo,3433000,7,1,0,0,0.096,0.096,0.18282670467802636,0.18813721871445868,0.2,0.07538262594664702,0.10410741410899366,0.17892505669248382,0.0,0.035457471469550014,0.16150967007467693,0.08129032258064517,2.578428977461507e-05,0.0001628794536621029
HMIyjFm3d80,8928000,0,1,seed_query,config_query:global_pop_rotation,0.096,0.096,0.19734845203582216,0.0,0.07142506338663916,0.1868370925757482,0.0,0.0,0.2,0.2,0.11882038550250143,0.1099583059030064,2.4074590087095815e-05,4.177046190646607e-05
9aq6hlUdwUU,7720000,0,1,seed_query,config_query:mood_focus,0.09400000000000001,0.09400000000000001,0.1925435613284443,0.0,0.07142506338663916,0.1868370925757482,0.0,0.0,0.2,0.2,0.11882038550250143,0.1099583059030064,2.3129058689062465e-05,3.065746453563047e-05
XJj7pOeW2nA,135000,0,1,0,0,0.09400000000000001,0.09400000000000001,0.1946124045335302,0.1648796629875848,0.2,0.1694539672198293,0.1253173156231687,0.1176901451176291,0.0,0.17901889154347297,0.15616519040048973,0.051612903225806465,2.220701992166997e-05,0.00012174935655011473
OJAnFWpxv8o,310000,0,1,0,0,0.09000000000000001,0.09000000000000001,0.19468870124263687,0.15744961870967372,0.2,0.0947053634998889,0.11377925183272192,0.15758740464567703,0.0,0.026101813845194045,0.18546318762532085,0.13752122241086592,1.741348959518625e-05,0.0003337367853887432
ZPGWdJsNvjY,201000,4,1,0,0,0.08800000000000001,0.08800000000000001,0.1946095584174694,0.17906949934282743,0.2,0.10248087843336387,0.1579268300684573,0.15325897044942197,0.0,0.09657148379751745,0.17724587293935395,0.11520737327188942,1.6409508532118438e-05,7.477593068851558e-05
5XggbNWy3NA,246000,5,0,0,0,0.08600000000000001,0.08600000000000001,0.08972523907879958,0.1775350105963233,0.2,0.13119833374551562,0.1622371910159611,0.11522854754693408,0.0,0.10765091201365062,0.029192917140709658,0.06810035842293909,1.4330128808834602e-05,2.0785173954095853e-05
1gU-ELcGGqg,199000,0,1,seed_query,curated_builtin,0.08200000000000002,0.08200000000000002,0.10567961853303727,0.0,0.07142506338663916,0.1868370925757482,0.0,0.0,0.2,0.2,0.11882038550250143,0.1099583059030064,1.1416666727277656e-05,2.0144809159617933e-05
SvjhY9-3KOA,191000,3,0,0,0,0.072,0.072,0.19461526048680255,0.17235645934832322,0.2,0.15917774568810394,0.12849114216406274,0.15643991775550653,0.0,0.15416716681152093,0.0433119848225547,0.11520737327188942,6.4869731135995054e-06,2.8429528688176037e-05
cWUCy_VnDzw,147000,7,1,0,0,0.072,0.072,0.19461020064684345,0.17113999694262746,0.2,0.1731802924358657,0.12232425460895442,0.13182201386592057,0.0,0.08367401994990835,0.17940376486707754,0.11520737327188942,6.402587584337535e-06,2.3546747130281888e-05
f1qM_OSd5Hs,216000,4,1,0,0,0.068,0.068,0.15170754535388806,0.15041838419729553,0.2,0.12755125382266658,0.09144847461324107,0.1597686374096703,0.0,0.02205453688127447,0.1852436198636578,0.13752122241086592,5.053170880326513e-06,3.5220063696285654e-06
vysZMyXS78U,185000,8,0,0,0,0.064,0.064,0.19459758863914658,0.17481780323265128,0.2,0.13003139871123665,0.17230147121879136,0.14342465893288778,0.0,0.0444973011999633,0.04462212984436145,0.11520737327188942,4.192588834690513e-06,2.6321661239686217e-05
ju05IYp4iaE,141000,0,1,seed_query,curated_builtin,0.06,0.06,0.08137849799227004,0.0,0.07142506338663916,0.1868370925757482,0.0,0.0,0.2,0.2,0.11882038550250143,0.1099583059030064,3.0371272892504353e-06,6.737171275236461e-06
lAzVxWhZe_Q,4386000,0,1,seed_query,config_query:mood_focus,0.0,0.0,0.10384146777293451,0.0,0.07142506338663916,0.1868370925757482,0.0,0.0,0.2,0.2,0.11882038550250143,0.1099583059030064,4.4166145604817584e-09,1.3340933218290021e-08
jn83LBk4y9g,248000,0,1,seed_query,file:data_extraction/seed_queries.txt,0.0,0.0,0.2,0.0,0.07142506338663916,0.1868370925757482,0.0,0.0,0.2,0.2,0.11882038550250143,0.1099583059030064,0.0,0.0
