id,track_name,track_artist_name,youtube_url,track_duration_ms,views,likes,track_album_release_date,track_album_type,track_album_name,artist_genres,artist_popularity,track_popularity,track_explicit,track_danceability,track_energy,track_key,track_loudness,track_mode,track_speechiness,track_acousticness,track_instrumentalness,track_liveness,track_valence,track_tempo,source_type,source_ref
-yGAMoYkRkE,Rudra Veena Therapy | Improve Memory Focus| Relaxing Instrumental Classical Music | | UNIQ Healing,Unknown Artist,https://youtube.com/watch?v=-yGAMoYkRkE,3727000,1328673,17182,2021-02-03T21:00:11Z,single,Rudra Veena Therapy | Improve Memory Focus| Relaxing Instrumental Classical Music | | UNIQ Healing,[],62,62,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,seed_query,config_query:mood_focus
beLAh5dWSg4,Tyempo al Tiempo,Unknown Artist,https://youtube.com/watch?v=beLAh5dWSg4,266000,7239268,30194,2016-05-16T02:41:33Z,single,Tyempo al Tiempo,[],77,77,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,seed_query,file:data_extraction/seed_queries.txt
bNMI1_Nhy-0,olvidarte nunca (ROCK URBANO),Unknown Artist,https://youtube.com/watch?v=bNMI1_Nhy-0,215000,14194879,78822,2010-01-26T01:15:48Z,single,olvidarte nunca (ROCK URBANO),[],83,83,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,seed_query,file:data_extraction/seed_queries.txt
ReCnlwVZj1M,115万キロのフィルム［］,Official髭男dism,https://youtube.com/watch?v=ReCnlwVZj1M,324000,102537797,359581,2018-03-16T09:00:01Z,single,115万キロのフィルム［］,[],100,100,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,seed_query,file:data_extraction/seed_queries.txt
VLLyzqkH6cs,Canción sin miedo ft. El Palomar,Vivir Quintana,https://youtube.com/watch?v=VLLyzqkH6cs,229000,30688450,854738,2020-03-07T09:26:59Z,single,Canción sin miedo ft. El Palomar,[],89,89,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,seed_query,file:data_extraction/seed_queries.txt
9aq6hlUdwUU,Instrumental Focus Music | Boost Mental Clarity & Office Productivity Deep Work,Unknown Artist,https://youtube.com/watch?v=9aq6hlUdwUU,7720000,246136,2299,2025-11-29T18:01:26Z,single,Instrumental Focus Music | Boost Mental Clarity & Office Productivity Deep Work,[],47,47,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,seed_query,config_query:mood_focus
1gU-ELcGGqg,God's Plan,Drake,https://youtube.com/watch?v=1gU-ELcGGqg,199000,121497,1511,2018-01-29T03:09:58Z,single,God's Plan,[],41,41,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,seed_query,curated_builtin
GwXVMhVjjCI,Last Night,Unknown Artist,https://youtube.com/watch?v=GwXVMhVjjCI,164000,2214421,24484,2025-06-04T00:08:17Z,single,Last Night,[],66,66,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,seed_query,curated_builtin
uUv5Z3HFHpU,Coldplay-Fix you (AUDIO),Unknown Artist,https://youtube.com/watch?v=uUv5Z3HFHpU,297000,377388,3525,2014-08-09T15:52:41Z,single,Coldplay-Fix you (AUDIO),[],51,51,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,seed_query,curated_builtin
cLXMddTRrxY,Halo,Beyoncé,https://youtube.com/watch?v=cLXMddTRrxY,266000,1033176,4939,2009-06-03T11:41:22Z,single,Halo,[],60,60,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,seed_query,curated_builtin
ju05IYp4iaE,What a Wonderful World (Audio) | HQ |,Louis Armstrong,https://youtube.com/watch?v=ju05IYp4iaE,141000,32325,506,2015-11-20T13:31:06Z,single,What a Wonderful World (Audio) | HQ |,[],30,30,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,seed_query,curated_builtin
T_lC2O1oIew,Plastic Love,竹内まりや,https://youtube.com/watch?v=T_lC2O1oIew,309000,76059744,927126,2021-11-11T15:00:30Z,single,Plastic Love,[],97,97,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,seed_query,file:data_extraction/seed_queries.txt
wL_xmuij6lA,"Kendrick Lamar ""HUMBLE."" (AUDIO)",Unknown Artist,https://youtube.com/watch?v=wL_xmuij6lA,177000,960640,8102,2017-07-21T17:13:02Z,single,"Kendrick Lamar ""HUMBLE."" (AUDIO)",[],59,59,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,seed_query,curated_builtin
QbHBfxAOucI,【imase】NIGHT DANCER（Official Audio）,Unknown Artist,https://youtube.com/watch?v=QbHBfxAOucI,211000,13961417,181552,2022-08-19T03:00:43Z,single,【imase】NIGHT DANCER（Official Audio）,[],82,82,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,seed_query,file:data_extraction/seed_queries.txt
Id2mbxCnxtE,"An Acoustic/Chill Playlist for study, relax and focus",Instrumental Indie-Folk | Vol. 3 🪕,https://youtube.com/watch?v=Id2mbxCnxtE,14152000,1086304,7628,2024-03-04T13:44:22Z,single,"An Acoustic/Chill Playlist for study, relax and focus",[],60,60,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,seed_query,config_query:mood_focus
RxLh6WF69rk,"No One, Girl On Fire, If I Ain't Got You, Fallin'",Alicia Keys 2024 MIX Grandes Exitos,https://youtube.com/watch?v=RxLh6WF69rk,1473000,814505,4701,2024-05-13T13:00:32Z,single,"No One, Girl On Fire, If I Ain't Got You, Fallin'",[],58,58,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
mVuSfxqpZa4,Girl on Fire,Unknown Artist,https://youtube.com/watch?v=mVuSfxqpZa4,225000,84194121,772654,2017-01-26T01:40:20Z,single,Girl on Fire,[],98,98,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
Xv1B_jnYUpQ,Clock's (covers coldplay),Alicia Keys,https://youtube.com/watch?v=Xv1B_jnYUpQ,205000,454126,3418,2012-03-16T21:29:41Z,single,Clock's (covers coldplay),[],53,53,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
cIGd8gm_pYE,Best of Coldplay ♡ [Coldplay Concert Setlist],Unknown Artist,https://youtube.com/watch?v=cIGd8gm_pYE,5719000,13455493,67265,2024-09-26T14:53:55Z,single,Best of Coldplay ♡ [Coldplay Concert Setlist],[],82,82,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
OKGx4cd6Oug,Coldplay & Jay Z ft. Alicia Keys | RaveDJ [Reupload],Viva La Vida X Empire State Of Mind,https://youtube.com/watch?v=OKGx4cd6Oug,188000,264,3,2021-05-07T03:59:59Z,single,Coldplay & Jay Z ft. Alicia Keys | RaveDJ [Reupload],[],0,0,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
fasORbLfauI,Arctic Monkeys Top Of The Music Hits 2023   Most Popular Hits Playlist,Unknown Artist,https://youtube.com/watch?v=fasORbLfauI,1660000,146804,1075,2023-10-28T15:15:04Z,single,Arctic Monkeys Top Of The Music Hits 2023   Most Popular Hits Playlist,[],43,43,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
R1hSubfSS_8,[PLAYLIST] Top 5 Arctic Monkey Songs,Unknown Artist,https://youtube.com/watch?v=R1hSubfSS_8,1121000,579234,2892,2024-11-22T14:58:57Z,single,[PLAYLIST] Top 5 Arctic Monkey Songs,[],55,55,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
eiEZpqOi9cA,Snap Out Of Clocks (COLDPLAY & ARCTIC MONKEYS MASHUP),Unknown Artist,https://youtube.com/watch?v=eiEZpqOi9cA,194000,248,5,2017-07-30T23:23:05Z,single,Snap Out Of Clocks (COLDPLAY & ARCTIC MONKEYS MASHUP),[],0,0,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
SbFqIRSX6js,Bittersweet Symphony (Live 8 2005),Coldplay / Richard Ashcroft,https://youtube.com/watch?v=SbFqIRSX6js,415000,66527692,357558,2018-09-21T09:30:00Z,single,Bittersweet Symphony (Live 8 2005),[],96,96,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
Q6h1ucZC7VM,Good Lil Boy,Unknown Artist,https://youtube.com/watch?v=Q6h1ucZC7VM,206000,642317,8996,2024-07-31T15:00:32Z,single,Good Lil Boy,[],56,56,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
CR02j31BR04,Outlaw,Unknown Artist,https://youtube.com/watch?v=CR02j31BR04,200000,4759775,61895,2023-06-16T04:00:10Z,single,Outlaw,[],73,73,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
3YqPKLZF_WU,My Universe,Coldplay X BTS,https://youtube.com/watch?v=3YqPKLZF_WU,283000,347977250,9552652,2021-09-30T04:00:11Z,single,My Universe,[],100,100,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
BNIAyzmdf_g,Avicii Best Songs Playlist 2024 (Full Collection),Avicii Greatest Hits Full Album 2024,https://youtube.com/watch?v=BNIAyzmdf_g,4378000,646026,5024,2024-10-30T11:00:11Z,single,Avicii Best Songs Playlist 2024 (Full Collection),[],56,56,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
TW7iwx1VUtA,A Sky Full of Stars [Avicii Edit] (Lyric Video),Coldplay,https://youtube.com/watch?v=TW7iwx1VUtA,333000,3988261,19067,2023-08-15T13:01:03Z,single,A Sky Full of Stars [Avicii Edit] (Lyric Video),[],72,72,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
wkuT_VJbUrc,30 Las mejores canciones de Bad Bunny 2025 - BAD BUNNY BEST HITS IN 2025,BAD BUNNY MIX 2025,https://youtube.com/watch?v=wkuT_VJbUrc,8916000,4166283,17940,2025-04-22T10:01:33Z,single,30 Las mejores canciones de Bad Bunny 2025 - BAD BUNNY BEST HITS IN 2025,[],72,72,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
Cr8K88UcO0s,Tití Me Preguntó (Video Oficial) | Un Verano Sin Ti,Bad Bunny,https://youtube.com/watch?v=Cr8K88UcO0s,291000,1100990857,6313678,2022-06-01T18:00:02Z,single,Tití Me Preguntó (Video Oficial) | Un Verano Sin Ti,[],100,100,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
WwMsWjrlu54,Best Thing I Never Had (Audio),Beyoncé,https://youtube.com/watch?v=WwMsWjrlu54,254000,20547457,63814,2011-05-31T23:17:33Z,single,Best Thing I Never Had (Audio),[],86,86,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
Ob7vObnFUJc,Love On Top,Beyoncé,https://youtube.com/watch?v=Ob7vObnFUJc,197000,595504144,2519802,2011-10-16T22:00:00Z,single,Love On Top,[],100,100,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
k1gsZ-OsGpI,Hymn For The Weekend [Seeb Remix],Coldplay,https://youtube.com/watch?v=k1gsZ-OsGpI,214000,61634609,486540,2016-05-13T14:00:26Z,single,Hymn For The Weekend [Seeb Remix],[],95,95,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
MHKPDzARSTc,Bruce Springsteen Greatest Hits,Bruce Springsteen Best of 💦 Bruce Springsteen Album 2021,https://youtube.com/watch?v=MHKPDzARSTc,4301000,255440,1312,2021-12-10T17:00:11Z,single,Bruce Springsteen Greatest Hits,[],48,48,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
boJhWtw-6Gg,Hungry Heart,Bruce Springsteen,https://youtube.com/watch?v=boJhWtw-6Gg,201000,15276940,108958,2018-06-26T17:13:44Z,single,Hungry Heart,[],83,83,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
W6w3xLqR_Os,"""Working on a Dream & Dancing in the Dark"" Coldplay & Bruce Springsteen@New York 6/5/22",Unknown Artist,https://youtube.com/watch?v=W6w3xLqR_Os,715000,449253,4599,2022-06-06T07:46:14Z,single,"""Working on a Dream & Dancing in the Dark"" Coldplay & Bruce Springsteen@New York 6/5/22",[],53,53,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
c9cUytejf1k,Coldplay's FULL Pepsi Super Bowl 50 Halftime Show feat. Beyoncé & Bruno Mars! | NFL,Unknown Artist,https://youtube.com/watch?v=c9cUytejf1k,792000,150519558,1349697,2016-02-11T23:25:23Z,single,Coldplay's FULL Pepsi Super Bowl 50 Halftime Show feat. Beyoncé & Bruno Mars! | NFL,[],100,100,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
Wk4FA8mwxDo,Calvin Harris Best Songs 2021   Calvin Harris Greatest Hits Full Album,Unknown Artist,https://youtube.com/watch?v=Wk4FA8mwxDo,5836000,31161,295,2021-10-25T15:00:17Z,single,Calvin Harris Best Songs 2021   Calvin Harris Greatest Hits Full Album,[],29,29,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
OO-jb-VpVQc,Greatest Hits As Melhores Full Playlist,Calvin Harris Best Hits 🎧,https://youtube.com/watch?v=OO-jb-VpVQc,6272000,199669,1493,2024-12-01T21:30:06Z,single,Greatest Hits As Melhores Full Playlist,[],46,46,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
F6RDgpbAQik,MIX COLDPLAY X ELECTRONICA 🌈,Unknown Artist,https://youtube.com/watch?v=F6RDgpbAQik,855000,864262,5261,2022-03-30T02:30:07Z,single,MIX COLDPLAY X ELECTRONICA 🌈,[],58,58,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
10xtYNldN6s,C.a.r.r.i.e U.n.d.e.r.w.o.o.d Greatest Hits ~ Top 100 Artists To Listen in 2023,Unknown Artist,https://youtube.com/watch?v=10xtYNldN6s,1748000,87342,546,2023-03-04T10:15:00Z,single,C.a.r.r.i.e U.n.d.e.r.w.o.o.d Greatest Hits ~ Top 100 Artists To Listen in 2023,[],38,38,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
cS6fR3xU4Cg,Viva La Vida but you're holding onto a life you once had,Unknown Artist,https://youtube.com/watch?v=cS6fR3xU4Cg,286000,9257310,161325,2024-12-06T14:28:26Z,single,Viva La Vida but you're holding onto a life you once had,[],79,79,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
wLpCkuftmJM,@twincityceo Directed by @NICKBRAZINSKY x @GloKaleUrself,"Chief Keef ""Earned It"" Music Video prod",https://youtube.com/watch?v=wLpCkuftmJM,326000,140417504,946284,2015-03-02T19:38:48Z,single,@twincityceo Directed by @NICKBRAZINSKY x @GloKaleUrself,[],100,100,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
0HXFlBAojZI,Finally Rich,Unknown Artist,https://youtube.com/watch?v=0HXFlBAojZI,249000,4608305,41056,2021-02-24T09:37:17Z,single,Finally Rich,[],73,73,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
4wxGCrjyleE,Clocks (Citgo),Coldplay x Chief Keef,https://youtube.com/watch?v=4wxGCrjyleE,184000,1734,0,2024-08-16T16:25:02Z,single,Clocks (Citgo),[],4,4,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
Fwv3tAF50XA,chris stapleton Greatest Hits ~ Top 100 Artists To Listen in 2023 & 2024,Unknown Artist,https://youtube.com/watch?v=Fwv3tAF50XA,1762000,273921,1978,2023-12-29T13:00:20Z,single,chris stapleton Greatest Hits ~ Top 100 Artists To Listen in 2023 & 2024,[],48,48,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
6D4W0wA6Zsk,Coldplay & Chris Stapleton mashup 2020,Hard Paradise,https://youtube.com/watch?v=6D4W0wA6Zsk,191000,22,0,2020-06-08T17:51:26Z,single,Coldplay & Chris Stapleton mashup 2020,[],0,0,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
Z0cBeLpryQE,YAYA (SheMix) (Visualizer) ( Blueface & India Love),"Compton Av, Steelz, Natalie Nunn & Lola Brooke",https://youtube.com/watch?v=Z0cBeLpryQE,225000,978347,12332,2026-01-23T05:00:42Z,single,YAYA (SheMix) (Visualizer) ( Blueface & India Love),[],59,59,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
D5cwqNYLvnk,Daddy Yankee Best Songs ✌ Daddy Yankee Top Hits ✌ Daddy Yankee Playlist Collection,Unknown Artist,https://youtube.com/watch?v=D5cwqNYLvnk,1691000,1297189,9009,2024-05-16T15:00:10Z,single,Daddy Yankee Best Songs ✌ Daddy Yankee Top Hits ✌ Daddy Yankee Playlist Collection,[],62,62,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
OWhiCkEY-Yk,Daddy,Coldplay,https://youtube.com/watch?v=OWhiCkEY-Yk,300000,27912133,553190,2019-11-20T17:00:11Z,single,Daddy,[],88,88,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
VeauURD-qLk,D.a.f.t P.u.n.k Greatest Hits 🔥 Best D.a.f.t P.u.n.k Songs & Playlist 🔥 Full Album 2022,Unknown Artist,https://youtube.com/watch?v=VeauURD-qLk,4275000,931255,7770,2022-12-10T23:00:11Z,single,D.a.f.t P.u.n.k Greatest Hits 🔥 Best D.a.f.t P.u.n.k Songs & Playlist 🔥 Full Album 2022,[],59,59,False,0.5,0.5,0,-10.0,1,0.1,0.5,0.5,0.2,0.5,120.0,exp_cooccurrence,cooccurrence_expansion
